# Datenexport DiDok 3.0
# Verkehrspunktelemente actual date
# Erstellt am: 30.03.2020 23:04:08
# Bei Fragen zu den Daten wenden Sie sich an Fachstelle DiDok <didok@sbb.ch>
# (c) Fachstelle DiDok
############################################################################
SLOID;DS_NUMMER;DS_LAENDERCODE;GUELTIG_VON;GUELTIG_BIS;BEZEICHNUNG;BEZEICHNUNG_BETRIEBLICH;LAENGE;KANTENHOEHE;KOMPASSRICHTUNG;BPVE_ID;BPVE_TYPE;HALTEBEREICH_TYPE;E_LV95;N_LV95;Z_LV95;E_LV03;N_LV03;Z_LV03;E_WGS84;N_WGS84;Z_WGS84;DIDOK_CODE;GEAENDERT_AM;DS_SLOID;DS_BEZEICHNUNG_OFFIZIELL;DS_GO_IDENTIFIKATION;DS_GO_NUMMER;DS_GO_ABKUERZUNG_DE;DS_GO_ABKUERZUNG_FR;DS_GO_ABKUERZUNG_IT;DS_GO_ABKUERZUNG_EN
ch:1:sloid:92980:0:103622;92980;85;2020-01-06;2099-12-31;;cvue01;27;15;140;;0;0;2498350.44;1116885.19;-9999;498351.0;116885.0;-9999;6.12182776;46.19573259;-9999;85929802;2019-12-06 08:26:45;ch:1:sloid:92980;Petit-Lancy, Claire-Vue;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:92980:0:42542;92980;85;2020-01-06;2099-12-31;;cvue00;27;17;316;;0;0;2498419.45;1116836.19;-9999;498420.0;116836.0;-9999;6.12273218;46.19530229;-9999;85929802;2019-12-06 08:26:44;ch:1:sloid:92980;Petit-Lancy, Claire-Vue;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:92978:0:439119;92978;85;2020-01-06;2099-12-31;;cbac01;22;22;2;;0;0;2497628.42;1116825.2;-9999;497629.0;116825.0;-9999;6.11248921;46.19508349;-9999;85929786;2019-12-06 08:26:38;ch:1:sloid:92978;Petit-Lancy, Chemin du Bac;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:92978:0:152658;92978;85;2020-01-06;2099-12-31;;cbac00;20;22;184;;0;0;2497601.42;1116772.2;-9999;497602.0;116772.0;-9999;6.11215113;46.19460267;-9999;85929786;2019-12-06 08:26:37;ch:1:sloid:92978;Petit-Lancy, Chemin du Bac;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:92978:0:745341;92978;85;2020-01-06;2099-12-31;;cbac03;26;16;81;;0;0;2497700.43;1116786.2;-9999;497701.0;116786.0;-9999;6.11343039;46.19474367;-9999;85929786;2019-12-06 08:26:41;ch:1:sloid:92978;Petit-Lancy, Chemin du Bac;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:92978:0:449589;92978;85;2020-01-06;2099-12-31;;cbac02;20;14;258;;0;0;2497681.42;1116791.2;-9999;497682.0;116791.0;-9999;6.11318319;46.19478575;-9999;85929786;2019-12-06 08:26:40;ch:1:sloid:92978;Petit-Lancy, Chemin du Bac;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:92976:0:315700;92976;85;2020-01-06;2099-12-31;;gete00;36;12;240;;0;0;2497218.38;1116666.2;-9999;497219.0;116666.0;-9999;6.10721352;46.19359079;-9999;85929760;2019-12-06 08:26:35;ch:1:sloid:92976;Petit-Lancy, De-Ternier;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:92976:0:675863;92976;85;2020-01-06;2099-12-31;;gete01;36;11;60;;0;0;2497269.39;1116678.19;-9999;497270.0;116678.0;-9999;6.10787145;46.1937065;-9999;85929760;2019-12-06 08:26:36;ch:1:sloid:92976;Petit-Lancy, De-Ternier;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:89098:0:533325;89098;85;2020-01-06;2099-12-31;;lapr05;20;11;315;;0;0;2498522.46;1116071.2;-9999;498523.0;116071.0;-9999;6.12423267;46.18843731;-9999;85890988;2019-12-06 08:11:30;ch:1:sloid:89098;Lancy-Pont-Rouge, gare;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:89098:0:860097;89098;85;2020-01-06;2099-12-31;;lapr04;20;14;142;;0;0;2498528.46;1116047.2;-9999;498529.0;116047.0;-9999;6.12431558;46.18822235;-9999;85890988;2019-12-06 08:11:29;ch:1:sloid:89098;Lancy-Pont-Rouge, gare;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:89098:0:158679;89098;85;2020-01-06;2099-12-31;;lapr02;;;177;;0;0;2498563.46;1116003.2;-9999;498564.0;116003.0;-9999;6.12477837;46.18783188;-9999;85890988;2019-12-06 08:11:28;ch:1:sloid:89098;Lancy-Pont-Rouge, gare;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:89098:0:831604;89098;85;2020-01-06;2099-12-31;;lapr01;;;177;;0;0;2498557.06;1116004.9;-9999;498557.6;116004.7;-9999;6.12469512;46.18784621;-9999;85890988;2019-12-06 08:11:27;ch:1:sloid:89098;Lancy-Pont-Rouge, gare;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:90499:1:52;90499;85;2020-01-22;2099-12-31;;52;;;74;ch:1:sloid:90499:1;0;0;2690471;1233811;-9999;690470.13;233811.13;-9999;8.63374324;47.24901678;-9999;85904995;2020-02-13 07:37:06;ch:1:sloid:90499;Au ZH, Seeguet;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90499:1:50;90499;85;2020-01-22;2099-12-31;;50;;;296;ch:1:sloid:90499:1;0;0;2690424;1233860;-9999;690423.13;233860.13;-9999;8.63313233;47.2494639;-9999;85904995;2020-02-13 07:37:04;ch:1:sloid:90499;Au ZH, Seeguet;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90499:1;90499;85;2019-07-21;2099-12-31;Bus 121,122;;;;;;1;0;;;;;;;;;;85904995;2019-07-24 07:05:04;ch:1:sloid:90499;Au ZH, Seeguet;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90502:1:51;90502;85;2020-01-22;2099-12-31;;51;;;65;ch:1:sloid:90502:1;0;0;2690347;1233726;-9999;690346.13;233726.13;-9999;8.63208839;47.24826931;-9999;85905026;2020-02-13 07:37:18;ch:1:sloid:90502;Au ZH, Unter Ort;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90502:1:53;90502;85;2020-01-22;2099-12-31;;53;;;65;ch:1:sloid:90502:1;0;0;2690347;1233726;-9999;690346.13;233726.13;-9999;8.63208839;47.24826931;-9999;85905026;2020-02-13 07:37:21;ch:1:sloid:90502;Au ZH, Unter Ort;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90502:1;90502;85;2019-07-21;2099-12-31;Bus 121,122;;;;;;1;0;;;;;;;;;;85905026;2019-07-24 07:05:09;ch:1:sloid:90502;Au ZH, Unter Ort;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90500:1:51;90500;85;2020-01-22;2099-12-31;;51;;;259;ch:1:sloid:90500:1;0;0;2691748;1232989;-9999;691747.14;232989.14;-9999;8.65044198;47.24144793;-9999;85905000;2020-02-13 07:37:11;ch:1:sloid:90500;Au ZH, Stoffelstrasse;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90500:1:50;90500;85;2020-01-22;2099-12-31;;50;;;78;ch:1:sloid:90500:1;0;0;2691837;1232991;-9999;691836.14;232991.14;-9999;8.65161772;47.24145355;-9999;85905000;2020-02-13 07:37:08;ch:1:sloid:90500;Au ZH, Stoffelstrasse;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90500:1;90500;85;2019-07-21;2099-12-31;Bus 122;;;;;;1;0;;;;;;;;;;85905000;2019-07-24 07:05:06;ch:1:sloid:90500;Au ZH, Stoffelstrasse;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90491:1:80;90491;85;2020-01-22;2099-12-31;;80;;;295;ch:1:sloid:90491:1;0;0;2691668;1233457;-9999;691667.14;233457.14;-9999;8.64948088;47.24566802;-9999;85904912;2020-02-13 07:36:14;ch:1:sloid:90491;Au ZH, Aubrücke;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90491:1:51;90491;85;2020-01-22;2099-12-31;;51;;;282;ch:1:sloid:90491:1;0;0;2691657;1233495;-9999;691656.14;233495.14;-9999;8.64934335;47.2460113;-9999;85904912;2020-02-13 07:36:12;ch:1:sloid:90491;Au ZH, Aubrücke;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90491:1:50;90491;85;2020-01-22;2099-12-31;;50;;;106;ch:1:sloid:90491:1;0;0;2691676;1233468;-9999;691675.14;233468.14;-9999;8.64958878;47.24576584;-9999;85904912;2020-02-13 07:36:10;ch:1:sloid:90491;Au ZH, Aubrücke;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90491:1:81;90491;85;2020-01-22;2099-12-31;;81;;;295;ch:1:sloid:90491:1;0;0;2691674;1233454;-9999;691673.14;233454.14;-9999;8.64955951;47.24564021;-9999;85904912;2020-02-13 07:36:17;ch:1:sloid:90491;Au ZH, Aubrücke;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90491:1;90491;85;2019-07-21;2099-12-31;Bus 121;;;;;;1;0;;;;;;;;;;85904912;2019-07-24 07:04:51;ch:1:sloid:90491;Au ZH, Aubrücke;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90492:1:51;90492;85;2020-01-22;2099-12-31;;51;;;27;ch:1:sloid:90492:1;0;0;2691591;1233420;-9999;691590.14;233420.14;-9999;8.64845641;47.24534594;-9999;85904920;2020-02-13 07:36:21;ch:1:sloid:90492;Au ZH, Austrasse;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90492:1:50;90492;85;2020-01-22;2099-12-31;;50;;;26;ch:1:sloid:90492:1;0;0;2691591;1233420;-9999;691590.14;233420.14;-9999;8.64845641;47.24534594;-9999;85904920;2020-02-13 07:36:19;ch:1:sloid:90492;Au ZH, Austrasse;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90492:1;90492;85;2019-07-21;2099-12-31;Bus 122;;;;;;1;0;;;;;;;;;;85904920;2019-07-24 07:04:53;ch:1:sloid:90492;Au ZH, Austrasse;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90498:1:50;90498;85;2020-01-22;2099-12-31;;50;;;64;ch:1:sloid:90498:1;0;0;2691342;1232993;-9999;691341.14;232993.14;-9999;8.64508116;47.24154017;-9999;85904987;2020-02-13 07:36:59;ch:1:sloid:90498;Au ZH, Schützenhaus;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90498:1:51;90498;85;2020-01-22;2099-12-31;;51;;;247;ch:1:sloid:90498:1;0;0;2691380;1233024;-9999;691379.14;233024.14;-9999;8.64558929;47.24181372;-9999;85904987;2020-02-13 07:37:01;ch:1:sloid:90498;Au ZH, Schützenhaus;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90498:1;90498;85;2019-07-21;2099-12-31;Bus 122;;;;;;1;0;;;;;;;;;;85904987;2019-07-24 07:05:02;ch:1:sloid:90498;Au ZH, Schützenhaus;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90490:1:52;90490;85;2020-01-22;2099-12-31;;52;;;215;ch:1:sloid:90490:1;0;0;2691329;1232886;-9999;691328.15;232886.14;-9999;8.64488776;47.24057966;-9999;85904904;2020-02-13 07:36:07;ch:1:sloid:90490;Au ZH, Appital;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90490:1;90490;85;2019-07-21;2099-12-31;Bus 122;;;;;;1;0;;;;;;;;;;85904904;2019-07-24 07:04:49;ch:1:sloid:90490;Au ZH, Appital;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90493:1:50;90493;85;2020-01-22;2099-12-31;;50;;;96;ch:1:sloid:90493:1;0;0;2691307;1233532;-9999;691306.14;233532.13;-9999;8.64472837;47.24639254;-9999;85904938;2020-02-13 07:36:24;ch:1:sloid:90493;Au ZH, Bahnhof;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90493:1:51;90493;85;2020-01-22;2099-12-31;;51;;;279;ch:1:sloid:90493:1;0;0;2691227;1233566;-9999;691226.14;233566.13;-9999;8.64367869;47.24670938;-9999;85904938;2020-02-13 07:36:26;ch:1:sloid:90493;Au ZH, Bahnhof;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90493:1;90493;85;2019-07-21;2099-12-31;Bus 121,122;;;;;;1;0;;;;;;;;;;85904938;2019-07-24 07:04:55;ch:1:sloid:90493;Au ZH, Bahnhof;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:76089:1:50;76089;85;2019-07-21;2099-12-31;;50;;16;315;ch:1:sloid:76089:1;0;0;2695417;1234998;-9999;695416.13;234998.18;-9999;8.69932053;47.25899588;-9999;85760892;2020-02-13 06:38:49;ch:1:sloid:76089;Männedorf, Boldernstrasse;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:76089:1:51;76089;85;2019-07-21;2099-12-31;;51;;12;135;ch:1:sloid:76089:1;0;0;2695467;1234927;-9999;695466.13;234927.18;-9999;8.69996596;47.25835012;-9999;85760892;2020-02-13 06:38:52;ch:1:sloid:76089;Männedorf, Boldernstrasse;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:76089:1;76089;85;2019-07-21;2099-12-31;Bus 920,925;;;;;;1;0;;;;;;;;;;85760892;2019-07-24 06:44:58;ch:1:sloid:76089;Männedorf, Boldernstrasse;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:76088:1:51;76088;85;2019-07-21;2099-12-31;;51;;16;112;ch:1:sloid:76088:1;0;0;2695126;1235035;-9999;695125.13;235035.18;-9999;8.6954842;47.25937063;-9999;85760884;2020-02-13 06:38:47;ch:1:sloid:76088;Männedorf, Allmendhof;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:76088:1:50;76088;85;2019-07-21;2099-12-31;;50;;13;280;ch:1:sloid:76088:1;0;0;2695049;1235075;-9999;695048.13;235075.18;-9999;8.69447546;47.25974145;-9999;85760884;2020-02-13 06:38:44;ch:1:sloid:76088;Männedorf, Allmendhof;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:76088:1;76088;85;2019-07-21;2099-12-31;Bus 920,925;;;;;;1;0;;;;;;;;;;85760884;2019-07-24 06:44:57;ch:1:sloid:76088;Männedorf, Allmendhof;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:76087:1:51;76087;85;2019-07-21;2099-12-31;;51;;10;145;ch:1:sloid:76087:1;0;0;2694477;1235376;-9999;694476.13;235376.18;-9999;8.68698238;47.26253056;-9999;85760876;2020-02-13 06:38:42;ch:1:sloid:76087;Männedorf, Büelen;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:76087:1:50;76087;85;2019-07-21;2099-12-31;;50;;12;329;ch:1:sloid:76087:1;0;0;2694492;1235356;-9999;694491.13;235356.18;-9999;8.68717634;47.26234855;-9999;85760876;2020-02-13 06:38:39;ch:1:sloid:76087;Männedorf, Büelen;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:76087:1;76087;85;2019-07-21;2099-12-31;Bus 920,925;;;;;;1;0;;;;;;;;;;85760876;2019-07-24 06:44:55;ch:1:sloid:76087;Männedorf, Büelen;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:3187:1:54;3187;85;2019-07-21;2099-12-31;;54;;;245;ch:1:sloid:3187:1;0;0;2695677;1234742;-9999;695676.13;234742.18;-9999;8.70270069;47.25665595;-9999;85031872;2020-02-13 06:02:01;ch:1:sloid:3187;Männedorf, Auf Dorf;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:3187:2:53;3187;85;2019-07-21;2099-12-31;;53;;;49;ch:1:sloid:3187:2;0;0;2695727;1234767;-9999;695726.13;234767.18;-9999;8.7033665;47.25687354;-9999;85031872;2020-02-13 06:01:59;ch:1:sloid:3187;Männedorf, Auf Dorf;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:3187:2:51;3187;85;2019-07-21;2099-12-31;;51;;;300;ch:1:sloid:3187:2;0;0;2695776;1234783;-9999;695775.13;234783.18;-9999;8.70401718;47.25701033;-9999;85031872;2020-02-13 06:01:54;ch:1:sloid:3187;Männedorf, Auf Dorf;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:3187:2:52;3187;85;2019-07-21;2099-12-31;;52;;;49;ch:1:sloid:3187:2;0;0;2695727;1234767;-9999;695726.13;234767.18;-9999;8.7033665;47.25687354;-9999;85031872;2020-02-13 06:01:56;ch:1:sloid:3187;Männedorf, Auf Dorf;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:3187:2:50;3187;85;2019-07-21;2099-12-31;;50;;;120;ch:1:sloid:3187:2;0;0;2695796;1234763;-9999;695795.13;234763.18;-9999;8.70427711;47.25682756;-9999;85031872;2020-02-13 06:01:52;ch:1:sloid:3187;Männedorf, Auf Dorf;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:3187:2;3187;85;2019-07-21;2099-12-31;920,925,940,945;;;;;;1;0;;;;;;;;;;85031872;2019-07-24 06:23:13;ch:1:sloid:3187;Männedorf, Auf Dorf;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:3187:1;3187;85;2019-07-21;2099-12-31;920/925/940;;;;;;1;0;;;;;;;;;;85031872;2019-07-24 06:23:09;ch:1:sloid:3187;Männedorf, Auf Dorf;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:3160:1:51;3160;85;2019-07-21;2099-12-31;;51;;;0;ch:1:sloid:3160:1;0;0;2696085;1234478;-9999;696084.13;234478.18;-9999;8.70803378;47.25422245;-9999;85031609;2020-02-13 05:59:27;ch:1:sloid:3160;Männedorf, Allenberg;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:3160:1:50;3160;85;2019-07-21;2099-12-31;;50;;;125;ch:1:sloid:3160:1;0;0;2696130;1234435;-9999;696129.13;234435.18;-9999;8.70861899;47.25382919;-9999;85031609;2020-02-13 05:59:24;ch:1:sloid:3160;Männedorf, Allenberg;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:3160:1;3160;85;2019-07-21;2099-12-31;Bus 920,945;;;;;;1;0;;;;;;;;;;85031609;2019-07-24 06:22:25;ch:1:sloid:3160;Männedorf, Allenberg;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:87689:1:80;87689;85;2019-07-21;2099-12-31;;80;;;276;ch:1:sloid:87689:1;0;0;2696050;1233675;-9999;696049.14;233675.18;-9999;8.70739994;47.24700585;-9999;85876896;2020-02-13 07:12:34;ch:1:sloid:87689;Männedorf, Sonnenfeld;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:87689:1:51;87689;85;2019-07-21;2099-12-31;;51;;17;100;ch:1:sloid:87689:1;0;0;2696027;1233699;-9999;696026.14;233699.18;-9999;8.7071013;47.24722503;-9999;85876896;2020-02-13 07:12:32;ch:1:sloid:87689;Männedorf, Sonnenfeld;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:87689:1:50;87689;85;2019-07-21;2099-12-31;;50;;10;304;ch:1:sloid:87689:1;0;0;2695948;1233764;-9999;695947.13;233764.18;-9999;8.70607179;47.24782109;-9999;85876896;2020-02-13 07:12:29;ch:1:sloid:87689;Männedorf, Sonnenfeld;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:87689:1:81;87689;85;2019-07-21;2099-12-31;;81;;;98;ch:1:sloid:87689:1;0;0;2696066;1233668;-9999;696065.14;233668.18;-9999;8.70760976;47.24694057;-9999;85876896;2020-02-13 07:12:36;ch:1:sloid:87689;Männedorf, Sonnenfeld;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:87689:1;87689;85;2019-07-21;2099-12-31;Bus 925;;;;;;1;0;;;;;;;;;;85876896;2019-07-24 06:58:09;ch:1:sloid:87689;Männedorf, Sonnenfeld;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:87942:1:51;87942;85;2019-07-21;2099-12-31;;51;;15;15;ch:1:sloid:87942:1;0;0;2696299;1235314;-9999;696298.13;235314.18;-9999;8.71103959;47.26170974;-9999;85879429;2020-02-13 07:13:55;ch:1:sloid:87942;Männedorf, Widenbad;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:87942:1:50;87942;85;2019-07-21;2099-12-31;;50;;15;200;ch:1:sloid:87942:1;0;0;2696286;1235285;-9999;696285.13;235285.18;-9999;8.71086164;47.26145083;-9999;85879429;2020-02-13 07:13:53;ch:1:sloid:87942;Männedorf, Widenbad;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:87942:1;87942;85;2019-07-21;2099-12-31;Bus 940;;;;;;1;0;;;;;;;;;;85879429;2019-07-24 06:58:40;ch:1:sloid:87942;Männedorf, Widenbad;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:87682:1:51;87682;85;2019-07-21;2099-12-31;;51;;16;120;ch:1:sloid:87682:1;0;0;2694898;1234497;-9999;694897.13;234497.18;-9999;8.69235868;47.25456498;-9999;85876821;2020-02-13 07:11:45;ch:1:sloid:87682;Männedorf, Dammstrasse;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:87682:1:50;87682;85;2019-07-21;2099-12-31;;50;;16;290;ch:1:sloid:87682:1;0;0;2694880;1234510;-9999;694879.13;234510.18;-9999;8.69212366;47.25468448;-9999;85876821;2020-02-13 07:11:43;ch:1:sloid:87682;Männedorf, Dammstrasse;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:87682:1;87682;85;2019-07-21;2099-12-31;Bus 925,940,945;;;;;;1;0;;;;;;;;;;85876821;2019-07-24 06:57:58;ch:1:sloid:87682;Männedorf, Dammstrasse;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:93142:0:899470;93142;85;2020-01-06;2099-12-31;;bard01;30;0;215;;0;0;2496610.27;1118167.21;-9999;496611.0;118167.0;-9999;6.09900505;46.20699813;-9999;85931428;2019-12-06 08:33:31;ch:1:sloid:93142;Vernier, Barde;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93142:0:818116;93142;85;2020-01-06;2099-12-31;;bard00;15;0;33;;0;0;2496586.27;1118117.21;-9999;496587.0;118117.0;-9999;6.09870527;46.20654473;-9999;85931428;2019-12-06 08:33:30;ch:1:sloid:93142;Vernier, Barde;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93154:0:945527;93154;85;2020-01-06;2099-12-31;;clig02;25;20;140;;0;0;2496670.31;1117819.21;-9999;496671.0;117819.0;-9999;6.0998599;46.20387729;-9999;85931543;2019-12-06 08:34:00;ch:1:sloid:93154;Vernier, Lignon-Cité;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93154:0:445046;93154;85;2020-01-06;2099-12-31;;clig01;20;23;46;;0;0;2496542.3;1117799.21;-9999;496543.0;117799.0;-9999;6.0982062;46.20367772;-9999;85931543;2019-12-06 08:33:59;ch:1:sloid:93154;Vernier, Lignon-Cité;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93154:0:563838;93154;85;2020-01-06;2099-12-31;;clig00;32;24;225;;0;0;2496517.3;1117796.21;-9999;496518.0;117796.0;-9999;6.09788301;46.20364689;-9999;85931543;2019-12-06 08:33:58;ch:1:sloid:93154;Vernier, Lignon-Cité;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93151:0:790852;93151;85;2020-01-06;2099-12-31;;bloc01;20;16;63;;0;0;2496696.27;1118402.21;-9999;496697.0;118402.0;-9999;6.10006714;46.209125;-9999;85931519;2019-12-06 08:33:54;ch:1:sloid:93151;Vernier, Château-Bloch;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93151:0:161230;93151;85;2020-01-06;2099-12-31;;bloc00;20;15;239;;0;0;2496602.26;1118363.21;-9999;496603.0;118363.0;-9999;6.09885794;46.20875979;-9999;85931519;2019-12-06 08:33:53;ch:1:sloid:93151;Vernier, Château-Bloch;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:90496:1:51;90496;85;2020-01-22;2099-12-31;;51;;;259;ch:1:sloid:90496:1;0;0;2691052;1232898;-9999;691051.15;232898.14;-9999;8.64123219;47.24072583;-9999;85904961;2020-02-13 07:36:45;ch:1:sloid:90496;Au ZH, Moosacher;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90496:1:50;90496;85;2020-01-22;2099-12-31;;50;;;78;ch:1:sloid:90496:1;0;0;2691061;1232895;-9999;691060.15;232895.14;-9999;8.64135043;47.24069761;-9999;85904961;2020-02-13 07:36:43;ch:1:sloid:90496;Au ZH, Moosacher;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90496:1;90496;85;2019-07-21;2099-12-31;Bus;;;;;;1;0;;;;;;;;;;85904961;2019-07-24 07:05:00;ch:1:sloid:90496;Au ZH, Moosacher;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90497:1:51;90497;85;2020-01-22;2099-12-31;;51;;;263;ch:1:sloid:90497:1;0;0;2690593;1233704;-9999;690592.13;233704.13;-9999;8.63533305;47.24803775;-9999;85904979;2020-02-13 07:36:50;ch:1:sloid:90497;Au ZH, Naglikonerweg;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90497:1:55;90497;85;2020-01-22;2099-12-31;;55;;;295;ch:1:sloid:90497:1;0;0;2690690;1233727;-9999;690689.13;233727.13;-9999;8.63661883;47.24823129;-9999;85904979;2020-02-13 07:36:57;ch:1:sloid:90497;Au ZH, Naglikonerweg;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90497:1:53;90497;85;2020-01-22;2099-12-31;;53;;;268;ch:1:sloid:90497:1;0;0;2690593;1233704;-9999;690592.13;233704.13;-9999;8.63533305;47.24803775;-9999;85904979;2020-02-13 07:36:54;ch:1:sloid:90497;Au ZH, Naglikonerweg;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90497:1:52;90497;85;2020-01-22;2099-12-31;;52;;;89;ch:1:sloid:90497:1;0;0;2690609;1233701;-9999;690608.13;233701.13;-9999;8.63554377;47.24800858;-9999;85904979;2020-02-13 07:36:52;ch:1:sloid:90497;Au ZH, Naglikonerweg;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90497:1:50;90497;85;2020-01-22;2099-12-31;;50;;;89;ch:1:sloid:90497:1;0;0;2690609;1233701;-9999;690608.13;233701.13;-9999;8.63554377;47.24800858;-9999;85904979;2020-02-13 07:36:47;ch:1:sloid:90497;Au ZH, Naglikonerweg;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90497:1;90497;85;2019-07-21;2099-12-31;Bus 121,122;;;;;;1;0;;;;;;;;;;85904979;2019-07-24 07:05:01;ch:1:sloid:90497;Au ZH, Naglikonerweg;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90489:1:53;90489;85;2020-01-22;2099-12-31;;53;;;287;ch:1:sloid:90489:1;0;0;2690568;1233606;-9999;690567.13;233606.13;-9999;8.63498312;47.24715981;-9999;85904896;2020-02-13 07:36:05;ch:1:sloid:90489;Au ZH, Alte Landstrasse;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
